username,tool,start_time,end_time,duration
connor3464,probe design,3/27/14 15:34,3/27/14 15:37,195.361532
connor3464,probe design,3/27/14 15:37,3/27/14 15:37,1.812274
connor3464,probe launch,3/27/14 15:37,3/27/14 15:37,3.474293
connor3464,probe launch,3/27/14 15:37,3/27/14 15:37,0.921279
connor3464,mission control,3/27/14 15:38,3/27/14 15:38,17.168628
connor3464,mission control,3/27/14 15:38,3/27/14 15:38,0.54595
connor3464,probe design,3/27/14 15:39,3/27/14 15:39,15.712975
connor3464,missions,3/27/14 15:40,3/27/14 15:40,3.595309
connor3464,concepts,3/27/14 15:40,3/27/14 15:40,3.571051
connor3464,probe design,3/27/14 15:40,3/27/14 15:42,124.240853
connor3464,probe launch,3/27/14 15:43,3/27/14 15:43,9.784315
connor3464,probe design,3/27/14 15:43,3/27/14 15:43,6.913016
connor3464,probe design,3/27/14 15:43,3/27/14 15:43,7.738675
connor3464,probe launch,3/27/14 15:43,3/27/14 15:43,7.143464
connor3464,mission control,3/27/14 15:44,3/27/14 15:44,23.694018
connor3464,probe design,3/27/14 15:44,3/27/14 15:47,152.159369
connor3464,mission control,3/27/14 15:45,3/27/14 15:45,1.66058
connor3464,probe launch,3/27/14 15:45,3/27/14 15:45,2.662437
connor3464,probe launch,3/27/14 15:46,3/27/14 15:46,1.044638
connor3464,probe launch,3/27/14 15:46,3/27/14 15:46,3.457893
connor3464,probe design,3/27/14 15:47,3/27/14 15:47,0.011377
connor3464,probe design,3/27/14 15:47,3/27/14 15:47,10.053831
connor3464,probe launch,3/27/14 15:48,3/27/14 15:48,3.674424
connor3464,probe design,3/27/14 15:49,3/27/14 15:49,1.260251
connor3464,probe design,3/27/14 15:49,3/27/14 15:50,109.668659
connor3464,probe design,3/28/14 15:12,3/28/14 15:20,456.348093
connor3464,probe design,3/28/14 15:13,3/28/14 15:20,428.240518
connor3464,probe launch,3/28/14 15:20,3/28/14 15:21,63.344553
connor3464,probe launch,3/28/14 15:20,3/28/14 15:21,61.81923
connor3464,mission control,3/28/14 15:21,3/28/14 15:22,55.097833
connor3464,mission control,3/28/14 15:21,3/28/14 15:22,48.058696
connor3464,mission control,3/28/14 15:22,3/28/14 15:24,102.071588
connor3464,probe design,3/28/14 15:24,3/28/14 15:24,8.358309
connor3464,probe design,3/28/14 15:25,3/28/14 15:26,77.844025
connor3464,probe design,3/28/14 15:25,3/28/14 15:26,73.067984
connor3464,probe launch,3/28/14 15:26,3/28/14 15:26,9.298516
connor3464,mission control,3/28/14 15:26,3/28/14 15:27,32.958841
connor3464,mission control,3/28/14 15:27,3/28/14 15:27,0.956028
connor3464,probe design,3/28/14 15:27,3/28/14 15:30,168.493953
connor3464,probe launch,3/28/14 15:30,3/28/14 15:30,9.077907
connor3464,mission control,3/28/14 15:31,3/28/14 15:35,283.491044
connor3464,probe design,3/28/14 15:32,3/28/14 15:35,200.595129
connor3464,mission control,3/28/14 15:35,3/28/14 15:35,9.033853
connor3464,mission control,3/28/14 15:35,3/28/14 15:35,1.685416
connor3464,probe launch,3/28/14 15:35,3/28/14 15:36,24.799577
connor3464,mission control,3/28/14 15:36,3/28/14 15:37,73.991616
connor3464,mission control,3/28/14 15:37,3/28/14 15:37,11.70396
connor3464,mission control,3/28/14 15:37,3/28/14 15:38,2.321193
connor3464,mission control,3/28/14 15:38,3/28/14 15:40,94.113163
connor3464,mission control,3/28/14 15:40,3/28/14 15:40,6.394086
connor3464,probe design,3/28/14 15:41,3/28/14 15:42,70.263978
connor3464,probe design,3/28/14 15:42,3/28/14 15:42,26.129651
connor3464,probe design,3/28/14 15:47,3/28/14 15:50,190.6008
connor3464,mission control,3/31/14 15:12,3/31/14 15:12,0.427986
connor3464,mission control,3/31/14 15:12,3/31/14 15:12,1.02267
connor3464,mission control,3/31/14 15:12,3/31/14 15:12,0.468225
connor3464,mission control,3/31/14 15:13,3/31/14 15:13,1.141717
connor3464,mission control,3/31/14 15:13,3/31/14 15:13,0.270852
connor3464,probe design,3/31/14 15:13,3/31/14 15:13,0.722825
connor3464,probe design,3/31/14 15:13,3/31/14 15:13,0.51573
connor3464,mission control,3/31/14 15:13,3/31/14 15:13,12.639764
connor3464,mission control,3/31/14 15:13,3/31/14 15:13,0.808015
connor3464,mission control,3/31/14 15:13,3/31/14 15:13,8.188282
connor3464,probe design,3/31/14 15:13,3/31/14 15:15,92.039627
connor3464,probe design,3/31/14 15:14,3/31/14 15:15,72.882029
connor3464,probe launch,3/31/14 15:15,3/31/14 15:15,0.768579
connor3464,probe launch,3/31/14 15:15,3/31/14 15:16,45.886294
connor3464,mission control,3/31/14 15:16,3/31/14 15:17,68.343013
connor3464,mission control,3/31/14 15:16,3/31/14 15:17,65.154233
connor3464,probe design,3/31/14 15:18,3/31/14 15:18,0.924535
connor3464,probe design,3/31/14 15:18,3/31/14 15:18,34.687157
connor3464,probe design,3/31/14 15:18,3/31/14 15:18,2.85067
connor3464,probe design,3/31/14 15:18,3/31/14 15:18,0.801357
connor3464,probe design,3/31/14 15:18,3/31/14 15:18,0.417621
connor3464,probe design,3/31/14 15:18,3/31/14 15:19,30.566432
connor3464,alien database,3/31/14 15:19,3/31/14 15:22,170.275364
connor3464,spectra,3/31/14 15:20,3/31/14 15:21,18.38803
connor3464,probe launch,3/31/14 15:24,3/31/14 15:24,0.018577
connor3464,probe launch,3/31/14 15:24,3/31/14 15:25,1.099049
connor3464,probe launch,3/31/14 15:25,3/31/14 15:25,1.384884
connor3464,probe launch,3/31/14 15:26,3/31/14 15:26,0.343939
connor3464,probe launch,3/31/14 15:26,3/31/14 15:26,1.03493
connor3464,probe launch,3/31/14 15:26,3/31/14 15:26,4.693126
connor3464,probe launch,3/31/14 15:26,3/31/14 15:26,0.006112
connor3464,notebook,3/31/14 15:27,3/31/14 15:27,7.144025
connor3464,probe launch,3/31/14 15:30,3/31/14 15:30,0.118078
connor3464,probe launch,3/31/14 15:30,3/31/14 15:30,1.481977
connor3464,probe design,3/31/14 15:32,3/31/14 15:33,83.112183
connor3464,concepts,3/31/14 15:39,3/31/14 15:40,25.816097
connor3464,mission control,3/31/14 15:39,3/31/14 15:40,19.30969
connor3464,mission control,3/31/14 15:40,3/31/14 15:40,22.214473
connor3464,probe design,3/31/14 15:40,3/31/14 15:40,0.811829
connor3464,probe design,3/31/14 15:40,3/31/14 15:40,1.360561
connor3464,probe design,3/31/14 15:40,3/31/14 15:41,47.269618
connor3464,concepts,3/31/14 15:41,3/31/14 15:41,5.683848
connor3464,solar system,3/31/14 15:41,3/31/14 15:41,9.093535
connor3464,missions,3/31/14 15:41,3/31/14 15:41,11.676401
connor3464,mission control,3/31/14 15:41,3/31/14 15:41,1.815797
connor3464,mission control,3/31/14 15:43,3/31/14 15:43,25.687889
connor3464,mission control,3/31/14 15:44,3/31/14 15:44,1.273751
connor3464,mission control,3/31/14 15:44,3/31/14 15:44,1.515051
connor3464,mission control,3/31/14 15:47,3/31/14 15:47,18.457816
connor3464,mission control,4/1/14 15:19,4/1/14 15:19,1.273799
connor3464,mission control,4/1/14 15:19,4/1/14 15:19,13.948153
connor3464,probe design,4/1/14 15:24,4/1/14 15:24,1.138676
connor3464,probe launch,4/1/14 15:24,4/1/14 15:24,0.062072
connor3464,probe launch,4/1/14 15:24,4/1/14 15:24,2.631665
connor3464,probe launch,4/1/14 15:25,4/1/14 15:25,0.087548
connor3464,probe design,4/1/14 15:25,4/1/14 15:25,0.857986
connor3464,mission control,4/1/14 15:26,4/1/14 15:26,0.932845
connor3464,probe launch,4/1/14 15:27,4/1/14 15:27,0.246231
connor3464,alien database,4/1/14 15:30,4/1/14 15:34,291.455064
connor3464,probe launch,4/1/14 15:30,4/1/14 15:30,2.92955
connor3464,spectra,4/1/14 15:31,4/1/14 15:32,98.916502
connor3464,periodic table,4/1/14 15:32,4/1/14 15:32,11.165758
connor3464,spectra,4/1/14 15:33,4/1/14 15:33,20.153553
connor3464,alien database,4/1/14 15:33,4/1/14 15:34,71.3355
connor3464,periodic table,4/1/14 15:33,4/1/14 15:34,18.069181
connor3464,periodic table,4/1/14 15:36,4/1/14 15:36,2.826523
connor3464,mission control,4/1/14 15:37,4/1/14 15:38,62.555675
connor3464,mission control,4/1/14 15:38,4/1/14 15:38,2.77914
connor3464,probe design,4/1/14 15:38,4/1/14 15:38,0.867711
connor3464,probe design,4/1/14 15:38,4/1/14 15:41,170.980776
connor3464,mission control,4/1/14 15:41,4/1/14 15:43,74.321153
connor3464,mission control,4/1/14 15:43,4/1/14 15:43,0.904839
connor3464,mission control,4/1/14 15:43,4/1/14 15:43,1.3547
connor3464,mission control,4/1/14 15:43,4/1/14 15:44,94.171936
connor3464,mission control,4/1/14 15:43,4/1/14 15:44,49.721373
connor3464,mission control,4/1/14 15:44,4/1/14 15:44,1.088521
connor3464,mission control,4/1/14 15:44,4/1/14 15:44,1.079306
connor3464,mission control,4/1/14 15:44,4/1/14 15:44,1.081432
connor3464,periodic table,4/1/14 15:45,4/1/14 15:45,36.391247
connor3464,periodic table,4/1/14 15:45,4/1/14 15:45,23.688179
connor3464,mission control,4/3/14 15:24,4/3/14 15:24,13.421818
connor3464,probe design,4/3/14 15:24,4/3/14 15:26,99.052997
connor3464,probe design,4/3/14 15:25,4/3/14 15:26,31.487246
connor3464,probe launch,4/3/14 15:26,4/3/14 15:26,24.321451
connor3464,probe launch,4/3/14 15:26,4/3/14 15:27,7.64271
connor3464,probe design,4/3/14 15:27,4/3/14 15:29,118.05344
connor3464,probe design,4/3/14 15:29,4/3/14 15:30,27.955963
connor3464,probe launch,4/3/14 15:30,4/3/14 15:30,9.891184
connor3464,mission control,4/3/14 15:30,4/3/14 15:31,60.34972
connor3464,probe launch,4/3/14 15:31,4/3/14 15:31,0.00331
connor3464,concepts,4/3/14 15:31,4/3/14 15:32,24.840496
connor3464,probe launch,4/3/14 15:31,4/3/14 15:32,16.641005
connor3464,concepts,4/3/14 15:32,4/3/14 15:37,342.153813
connor3464,alien database,4/3/14 15:32,4/3/14 15:32,24.014813
connor3464,concepts,4/3/14 15:32,4/3/14 15:37,302.942836
connor3464,concepts,4/3/14 15:39,4/3/14 15:40,83.004051
connor3464,probe design,4/3/14 15:41,4/3/14 15:41,0.816058
connor3464,probe design,4/3/14 15:41,4/3/14 15:43,158.026329
connor3464,probe design,4/3/14 15:43,4/3/14 15:43,11.562951
connor3464,probe design,4/3/14 15:44,4/3/14 15:45,57.885883
connor3464,probe design,4/3/14 15:46,4/3/14 15:46,34.164967
connor3464,probe design,4/3/14 15:47,4/3/14 15:47,15.157357
connor3464,probe launch,4/3/14 15:47,4/3/14 15:47,14.650986
connor3464,probe launch,4/3/14 15:47,4/3/14 15:48,34.568823
connor3464,probe launch,4/3/14 15:48,4/3/14 15:49,40.927101
connor3464,probe launch,4/3/14 15:48,4/3/14 15:49,23.615313
connor3464,mission control,4/3/14 15:49,4/3/14 15:49,30.722331
connor3464,mission control,4/3/14 15:50,4/3/14 15:50,12.747926
connor3464,alien database,4/4/14 15:28,4/4/14 15:33,268.76201
connor3464,spectra,4/4/14 15:31,4/4/14 15:31,18.294136
connor3464,spectra,4/4/14 15:31,4/4/14 15:31,17.592046
connor3464,periodic table,4/4/14 15:31,4/4/14 15:31,7.893116
connor3464,spectra,4/4/14 15:32,4/4/14 15:32,14.412718
connor3464,probe design,4/4/14 15:33,4/4/14 15:35,117.205752
connor3464,concepts,4/4/14 15:34,4/4/14 15:34,2.56994
connor3464,missions,4/4/14 15:34,4/4/14 15:34,17.198765
connor3464,probe design,4/4/14 15:35,4/4/14 15:35,0.268758
connor3464,probe design,4/4/14 15:35,4/4/14 15:36,71.112302
connor3464,probe launch,4/4/14 15:36,4/4/14 15:37,54.658007
connor3464,probe design,4/4/14 15:37,4/4/14 15:38,85.546556
connor3464,mission control,4/4/14 15:37,4/4/14 15:38,28.881555
connor3464,alien database,4/4/14 15:39,4/4/14 15:40,53.708034
connor3464,probe design,4/4/14 15:40,4/4/14 15:40,16.261477
connor3464,probe design,4/4/14 15:41,4/4/14 15:42,6.159056
connor3464,probe design,4/4/14 15:42,4/4/14 15:42,8.092498
connor3464,alien database,4/4/14 15:42,4/4/14 15:49,435.870893
connor3464,probe design,4/4/14 15:43,4/4/14 15:44,104.303669
connor3464,spectra,4/4/14 15:44,4/4/14 15:45,14.000035
connor3464,probe launch,4/4/14 15:46,4/4/14 15:46,31.620489
connor3464,probe design,4/4/14 15:49,4/4/14 15:49,0.744817
connor3464,probe launch,4/4/14 15:49,4/4/14 15:49,15.830689
maggie&madison,periodic table,3/21/14 16:14,3/21/14 16:14,3.435621
maggie&madison,alien database,3/21/14 16:14,3/21/14 16:17,218.651197
maggie&madison,alien database,3/21/14 16:17,3/21/14 16:40,1369.328281
maggie&madison,probe launch,3/24/14 16:15,3/24/14 16:16,4.96223
maggie&madison,mission control,3/24/14 16:17,3/24/14 16:17,1.873965
maggie&madison,probe design,3/24/14 16:17,3/24/14 16:19,89.769755
maggie&madison,probe launch,3/24/14 16:20,3/24/14 16:20,1.405499
maggie&madison,missions,3/24/14 16:21,3/24/14 16:21,3.140973
maggie&madison,notebook,3/24/14 16:21,3/24/14 16:22,45.457462
maggie&madison,alien database,3/24/14 16:22,3/24/14 16:26,261.165292
maggie&madison,probe launch,3/24/14 16:27,3/24/14 16:27,2.403564
maggie&madison,probe design,3/24/14 16:27,3/24/14 16:28,65.200246
maggie&madison,probe launch,3/24/14 16:28,3/24/14 16:28,11.911061
maggie&madison,probe launch,3/24/14 16:28,3/24/14 16:28,2.344852
maggie&madison,probe launch,3/24/14 16:29,3/24/14 16:29,1.211754
maggie&madison,probe launch,3/24/14 16:30,3/24/14 16:30,7.764235
maggie&madison,probe design,3/24/14 16:31,3/24/14 16:31,35.023218
maggie&madison,probe launch,3/24/14 16:31,3/24/14 16:32,6.614624
maggie&madison,probe design,3/24/14 16:32,3/24/14 16:32,32.88778
maggie&madison,probe design,3/24/14 16:33,3/24/14 16:33,3.288986
maggie&madison,probe launch,3/24/14 16:34,3/24/14 16:34,29.79197
maggie&madison,alien database,3/24/14 16:37,3/24/14 16:40,180.419572
maggie&madison,probe launch,3/24/14 16:40,3/24/14 16:40,23.782785
maggie&madison,solar system,3/24/14 16:41,3/24/14 16:41,3.768654
maggie&madison,mission control,3/24/14 16:41,3/24/14 16:43,103.893885
maggie&madison,mission control,3/24/14 16:43,3/24/14 16:44,29.580594
maggie&madison,mission control,3/24/14 16:44,3/24/14 16:44,3.744239
maggie&madison,alien database,3/25/14 16:18,3/25/14 16:33,878.927052
maggie&madison,mission control,3/25/14 16:33,3/25/14 16:33,1.048304
maggie&madison,notebook,3/25/14 16:34,3/25/14 16:36,147.996855
maggie&madison,notebook,3/25/14 16:36,3/25/14 16:39,178.558731
maggie&madison,probe design,3/25/14 16:40,3/25/14 16:40,48.531819
maggie&madison,probe launch,3/25/14 16:41,3/25/14 16:41,19.201417
maggie&madison,probe design,3/25/14 16:41,3/25/14 16:42,12.56057
maggie&madison,solar system,3/26/14 16:16,3/26/14 16:16,6.406188
maggie&madison,notebook,3/26/14 16:16,3/26/14 16:16,10.60522
maggie&madison,probe design,3/26/14 16:16,3/26/14 16:17,65.081164
maggie&madison,probe launch,3/26/14 16:18,3/26/14 16:18,21.685862
maggie&madison,mission control,3/26/14 16:19,3/26/14 16:19,43.152057
maggie&madison,solar system,3/26/14 16:20,3/26/14 16:32,777.577597
maggie&madison,solar system,3/26/14 16:33,3/26/14 16:43,596.728184
maggie&madison,mission control,3/26/14 16:43,3/26/14 16:43,9.397012
maggie&madison,alien database,3/26/14 18:59,3/26/14 19:02,206.013641
maggie&madison,probe launch,3/27/14 16:11,3/27/14 16:11,2.669147
maggie&madison,mission control,3/27/14 16:11,3/27/14 16:12,18.872665
maggie&madison,solar system,3/27/14 16:12,3/27/14 16:19,459.530547
maggie&madison,solar system,3/27/14 16:19,3/27/14 16:19,1.028692
maggie&madison,solar system,3/27/14 16:19,3/27/14 16:29,580.835868
maggie&madison,solar system,3/27/14 16:29,3/27/14 16:31,138.504429
maggie&madison,probe design,3/27/14 16:32,3/27/14 16:36,274.39202
maggie&madison,probe design,3/27/14 16:33,3/27/14 16:36,186.996869
maggie&madison,probe launch,3/27/14 16:36,3/27/14 16:37,8.722692
maggie&madison,probe launch,3/27/14 16:37,3/27/14 16:37,4.073208
maggie&madison,mission control,3/27/14 16:37,3/27/14 16:38,36.892875
maggie&madison,concepts,3/27/14 16:39,3/27/14 16:39,10.688654
maggie&madison,missions,3/27/14 16:39,3/27/14 16:40,9.398742
maggie&madison,periodic table,3/27/14 16:40,3/27/14 16:40,5.587874
maggie&madison,probe design,3/27/14 16:41,3/27/14 16:43,90.68535
maggie&madison,probe launch,3/27/14 16:43,3/27/14 16:43,10.68692
maggie&madison,probe design,3/27/14 16:44,3/27/14 16:44,16.544508
maggie&madison,probe design,3/27/14 16:44,3/27/14 16:44,36.868768
maggie&madison,probe design,3/28/14 16:13,3/28/14 16:24,636.003942
maggie&madison,solar system,3/28/14 16:14,3/28/14 16:14,11.035453
maggie&madison,probe design,3/28/14 16:17,3/28/14 16:24,381.65044
maggie&madison,probe launch,3/28/14 16:24,3/28/14 16:24,15.506787
maggie&madison,mission control,3/28/14 16:25,3/28/14 16:27,128.479052
maggie&madison,probe design,3/28/14 16:27,3/28/14 16:28,64.092594
maggie&madison,solar system,3/28/14 16:27,3/28/14 16:28,12.466451
maggie&madison,probe design,3/28/14 16:28,3/28/14 16:30,124.194054
maggie&madison,probe design,3/28/14 16:30,3/28/14 16:32,77.779098
maggie&madison,probe launch,3/28/14 16:32,3/28/14 16:32,11.092911
maggie&madison,probe launch,3/28/14 16:32,3/28/14 16:32,1.6175
maggie&madison,mission control,3/28/14 16:32,3/28/14 16:35,144.205421
maggie&madison,mission control,3/28/14 16:35,3/28/14 16:35,0.002745
maggie&madison,mission control,3/28/14 16:36,3/28/14 16:40,264.170231
maggie&madison,solar system,3/28/14 16:36,3/28/14 16:38,102.689626
maggie&madison,mission control,3/28/14 16:41,3/28/14 16:41,9.084305
maggie&madison,mission control,3/28/14 16:41,3/28/14 16:43,131.768076
maggie&madison,probe design,3/31/14 16:11,3/31/14 16:20,548.518008
maggie&madison,solar system,3/31/14 16:19,3/31/14 16:20,52.267232
maggie&madison,mission control,3/31/14 16:20,3/31/14 16:20,1.142746
maggie&madison,mission control,3/31/14 16:20,3/31/14 16:20,1.982963
maggie&madison,probe design,3/31/14 16:26,3/31/14 16:26,0.01689
maggie&madison,probe design,3/31/14 16:26,3/31/14 16:26,0.829474
maggie&madison,probe design,3/31/14 16:26,3/31/14 16:29,192.064913
maggie&madison,probe launch,3/31/14 16:29,3/31/14 16:29,0.806553
maggie&madison,probe launch,3/31/14 16:29,3/31/14 16:29,10.648712
maggie&madison,probe design,3/31/14 16:29,3/31/14 16:30,51.845385
maggie&madison,probe launch,3/31/14 16:31,3/31/14 16:31,10.555173
maggie&madison,probe launch,3/31/14 16:31,3/31/14 16:31,1.343027
maggie&madison,mission control,3/31/14 16:33,3/31/14 16:33,0.242569
maggie&madison,mission control,3/31/14 16:33,3/31/14 16:34,44.735302
maggie&madison,alien database,4/1/14 16:16,4/1/14 16:24,480.740881
maggie&madison,notebook,4/1/14 16:25,4/1/14 16:25,29.575202
maggie&madison,solar system,4/1/14 16:26,4/1/14 16:28,121.50234
maggie&madison,alien database,4/1/14 16:28,4/1/14 16:41,772.285953
maggie&madison,solar system,4/1/14 16:29,4/1/14 16:32,140.681398
maggie&madison,solar system,4/1/14 16:32,4/1/14 16:33,48.004691
maggie&madison,solar system,4/1/14 16:33,4/1/14 16:34,29.484911
maggie&madison,solar system,4/1/14 16:34,4/1/14 16:35,76.36377
maggie&madison,concepts,4/3/14 16:19,4/3/14 16:36,1015.540112
maggie&madison,probe design,4/3/14 16:36,4/3/14 16:39,204.693653
maggie&madison,probe design,4/3/14 16:41,4/3/14 16:41,0.382154
maggie&madison,probe design,4/3/14 16:41,4/3/14 16:43,96.255522
maggie&madison,probe design,4/3/14 16:43,4/3/14 16:43,9.720002
maggie&madison,probe design,4/3/14 16:43,4/3/14 16:43,1.19104
maggie&madison,probe design,4/3/14 16:43,4/3/14 16:43,1.02006
maggie&madison,probe design,4/3/14 16:43,4/3/14 16:43,1.103504
maggie&madison,probe design,4/3/14 16:43,4/3/14 16:43,0.453253
maggie&madison,probe design,4/3/14 16:43,4/3/14 16:44,1.378245
maggie&madison,alien database,4/4/14 16:21,4/4/14 16:28,446.946998
maggie&madison,solar system,4/4/14 16:21,4/4/14 16:23,102.446748
maggie&madison,solar system,4/4/14 16:25,4/4/14 16:25,6.768747
maggie&madison,alien database,4/4/14 16:28,4/4/14 16:28,0.056648
maggie&madison,alien database,4/4/14 16:29,4/4/14 16:37,503.398983
maggie&madison,solar system,4/4/14 16:36,4/4/14 16:37,77.320037
maggie&madison,probe design,4/4/14 16:38,4/4/14 16:38,0.427491
maggie&madison,probe design,4/4/14 16:38,4/4/14 16:40,105.629378
maggie&madison,probe launch,4/4/14 16:40,4/4/14 16:40,0.898371
maggie&madison,probe launch,4/4/14 16:40,4/4/14 16:40,8.664625
maggie&madison,mission control,4/4/14 16:40,4/4/14 16:41,27.624025
maggie&madison,solar system,4/4/14 16:41,4/4/14 16:42,31.103391
maggie&madison,alien database,4/4/14 16:42,4/4/14 16:42,20.199815
vinylscratch2k14,alien database,3/21/14 16:21,3/21/14 16:27,360.784888
vinylscratch2k14,notebook,3/24/14 16:14,3/24/14 16:14,4.3297
vinylscratch2k14,solar system,3/24/14 16:14,3/24/14 16:14,2.877549
vinylscratch2k14,missions,3/24/14 16:17,3/24/14 16:17,8.040478
vinylscratch2k14,concepts,3/24/14 16:18,3/24/14 16:26,495.109139
vinylscratch2k14,probe design,3/24/14 16:26,3/24/14 16:44,1076.565556
vinylscratch2k14,alien database,3/24/14 16:34,3/24/14 16:34,29.931731
vinylscratch2k14,notebook,3/24/14 16:34,3/24/14 16:34,2.176213
vinylscratch2k14,spectra,3/24/14 16:34,3/24/14 16:34,1.759415
vinylscratch2k14,probe launch,3/24/14 16:37,3/24/14 16:37,0.077991
vinylscratch2k14,probe launch,3/24/14 16:37,3/24/14 16:37,10.584902
vinylscratch2k14,alien database,3/24/14 16:39,3/24/14 16:39,7.412463
vinylscratch2k14,mission control,3/24/14 16:39,3/24/14 16:40,19.587609
vinylscratch2k14,mission control,3/24/14 16:41,3/24/14 16:41,4.892546
vinylscratch2k14,mission control,3/24/14 16:42,3/24/14 16:42,45.462945
vinylscratch2k14,missions,3/24/14 16:42,3/24/14 16:42,2.681057
vinylscratch2k14,mission control,3/24/14 16:43,3/24/14 16:43,5.010097
vinylscratch2k14,mission control,3/24/14 16:43,3/24/14 16:43,12.893401
vinylscratch2k14,mission control,3/24/14 16:43,3/24/14 16:43,1.782576
vinylscratch2k14,mission control,3/24/14 16:43,3/24/14 16:44,37.24334
vinylscratch2k14,probe launch,3/25/14 16:20,3/25/14 16:20,0.007318
vinylscratch2k14,probe launch,3/25/14 16:20,3/25/14 16:20,0.603791
vinylscratch2k14,alien database,3/25/14 16:20,3/25/14 16:41,1254.099824
vinylscratch2k14,probe design,3/25/14 16:42,3/25/14 16:42,2.83077
vinylscratch2k14,solar system,3/26/14 16:19,3/26/14 16:22,192.964335
vinylscratch2k14,solar system,3/26/14 16:22,3/26/14 16:30,446.373741
vinylscratch2k14,solar system,3/26/14 16:30,3/26/14 16:31,75.586191
vinylscratch2k14,solar system,3/26/14 16:31,3/26/14 16:34,154.682956
vinylscratch2k14,probe design,3/26/14 16:34,3/26/14 16:37,173.657137
vinylscratch2k14,probe design,3/26/14 16:35,3/26/14 16:37,81.15321
vinylscratch2k14,probe launch,3/26/14 16:37,3/26/14 16:37,9.43039
vinylscratch2k14,probe launch,3/26/14 16:37,3/26/14 16:37,0.91989
vinylscratch2k14,mission control,3/26/14 16:38,3/26/14 16:38,26.064356
vinylscratch2k14,mission control,3/26/14 16:38,3/26/14 16:38,1.443089
vinylscratch2k14,alien database,3/26/14 16:39,3/26/14 16:39,6.230176
vinylscratch2k14,solar system,3/26/14 16:39,3/26/14 16:42,142.467402
vinylscratch2k14,probe launch,3/27/14 16:13,3/27/14 16:13,10.979978
vinylscratch2k14,probe design,3/27/14 16:14,3/27/14 16:14,4.171838
vinylscratch2k14,solar system,3/27/14 16:14,3/27/14 16:18,236.021339
vinylscratch2k14,solar system,3/27/14 16:15,3/27/14 16:18,169.213738
vinylscratch2k14,probe design,3/27/14 16:18,3/27/14 16:18,0.305595
vinylscratch2k14,probe design,3/27/14 16:18,3/27/14 16:19,74.316339
vinylscratch2k14,probe launch,3/27/14 16:19,3/27/14 16:20,12.479488
vinylscratch2k14,probe launch,3/27/14 16:20,3/27/14 16:20,4.108431
vinylscratch2k14,mission control,3/27/14 16:20,3/27/14 16:20,18.781752
vinylscratch2k14,solar system,3/27/14 16:20,3/27/14 16:36,940.074304
vinylscratch2k14,probe design,3/27/14 16:36,3/27/14 16:39,138.644004
vinylscratch2k14,probe launch,3/27/14 16:39,3/27/14 16:39,11.451025
vinylscratch2k14,mission control,3/27/14 16:39,3/27/14 16:39,1.289918
vinylscratch2k14,mission control,3/27/14 16:40,3/27/14 16:40,46.437105
vinylscratch2k14,solar system,3/27/14 16:41,3/27/14 16:41,28.621294
vinylscratch2k14,mission control,3/27/14 16:43,3/27/14 16:44,62.127422
vinylscratch2k14,solar system,3/28/14 16:10,3/28/14 16:12,95.077742
vinylscratch2k14,solar system,3/28/14 16:11,3/28/14 16:12,55.483809
vinylscratch2k14,alien database,3/28/14 16:12,3/28/14 16:14,83.75022
vinylscratch2k14,alien database,3/28/14 16:14,3/28/14 16:14,27.170379
vinylscratch2k14,solar system,3/28/14 16:14,3/28/14 16:15,32.976877
vinylscratch2k14,probe design,3/28/14 16:15,3/28/14 16:16,51.044782
vinylscratch2k14,probe design,3/28/14 16:16,3/28/14 16:18,116.918947
vinylscratch2k14,probe design,3/28/14 16:17,3/28/14 16:18,24.119481
vinylscratch2k14,probe design,3/28/14 16:18,3/28/14 16:18,11.76502
vinylscratch2k14,probe design,3/28/14 16:18,3/28/14 16:20,128.44434
vinylscratch2k14,probe launch,3/28/14 16:21,3/28/14 16:21,40.863069
vinylscratch2k14,probe launch,3/28/14 16:21,3/28/14 16:21,2.65902
vinylscratch2k14,mission control,3/28/14 16:22,3/28/14 16:23,64.776676
vinylscratch2k14,mission control,3/28/14 16:22,3/28/14 16:23,55.794186
vinylscratch2k14,mission control,3/28/14 16:23,3/28/14 16:23,1.558139
vinylscratch2k14,probe launch,3/28/14 16:23,3/28/14 16:42,1147.016857
vinylscratch2k14,alien database,3/28/14 16:27,3/28/14 16:30,188.325304
vinylscratch2k14,solar system,3/28/14 16:34,3/28/14 16:39,284.960861
vinylscratch2k14,probe design,3/28/14 16:36,3/28/14 16:42,358.908908
vinylscratch2k14,alien database,3/28/14 16:39,3/28/14 16:42,217.836925
vinylscratch2k14,probe design,3/31/14 16:20,3/31/14 16:20,0.353655
vinylscratch2k14,probe design,3/31/14 16:20,3/31/14 16:20,0.694639
vinylscratch2k14,probe design,3/31/14 16:20,3/31/14 16:23,162.595577
vinylscratch2k14,probe design,3/31/14 16:23,3/31/14 16:38,900.688013
vinylscratch2k14,solar system,3/31/14 16:25,3/31/14 16:25,15.421556
vinylscratch2k14,solar system,3/31/14 16:25,3/31/14 16:25,4.60692
vinylscratch2k14,alien database,3/31/14 16:39,3/31/14 16:40,67.955328
vinylscratch2k14,probe design,4/1/14 16:22,4/1/14 16:34,694.060012
vinylscratch2k14,probe design,4/1/14 16:34,4/1/14 16:34,0.995626
vinylscratch2k14,probe design,4/1/14 16:34,4/1/14 16:34,0.865064
